run,experiment,domain,lang,agent_llm,user_llm,task_id,trial,reward,termination_reason,primary_failure_mode,secondary_failure_modes,tool_call_count,tool_error_count,expected_action_count,action_check_count,read_failed_count,write_failed_count,agent_language_score,example
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,84,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x6;tool_errors,10,10,1,0,0,0,1.0,"user=Kumusta! Oo, sana matulungan mo ako. Nakatanggap kasi ako ng dalawang tablet—isa lang naman ang ini-order ko, pero dumating yung dalawa. Gusto ko sanang i-return yung mas murang is | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,85,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,1,0,0,0,1.0,"user=Kumusta. Mahina lang po ang boses ko, pasensya na. Gusto ko sana ipagpalit ang isang Fleece Jacket. | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,0,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x5;tool_errors,5,5,5,0,0,0,1.0,"user=Kumusta! Natanggap ko na ang aking order #W2378156, at gusto ko sana magpa-exchange ng dalawang item. Pwede po ba? | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,24,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x9;tool_errors,9,9,0,0,0,0,1.0,"user=Kumusta po. Gusto ko sana i-cancel ang order ko para sa isang grill. May nagbago kasi sa plano namin at baka hindi na namin kailanganin. | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,23,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x7;tool_errors,7,7,12,0,0,0,1.0,"user=Kumusta! Gusto ko sana magpaalam ng ilang pagbabago sa mga order ko. May tatlong bagay na gusto kong i-update: yung helmet, yung luggage set, at yung grill. | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,16,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x9;tool_errors,9,9,9,0,0,0,1.0,"user=Kumusta. Gusto ko sanang kanselahin ang lahat ng mga nakabinbin na order ko dahil hindi na kailangan. At may isa akong relo na natanggap pero gusto ko ito ibalik. Wala nang iba. Gu | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,31,0,0.0,too_many_errors,tool_error_loop,assistant_multi_tool_call;repeated_tool_error_x3;tool_errors,12,3,12,0,0,0,1.0,"user=Kamusta! Ang hirap ng araw ko, nawala kasi yung tablet na in-order ko. Gusto ko lang malaman ang tracking number para ma-check kung saan na siya. Ang pangalan ko Olivia Lopez, nasa | calls=find_user_id_by_name_zip({""first_name"": ""Olivia"", ""last_name"": ""Lopez"", ""zip"": ""76171""}), get_user_details({""user_id"": ""olivia_lopez_3865""}), get_order_details({""order_id"": ""#W9319364""}) | error=Error: Non-delivered order cannot be returned"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,34,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x4;tool_errors,6,6,6,0,0,0,1.0,"user=Kumusta! Sana okay ka lang. Mabuti naman ako, bagaman medyo naiilang pa ako sa lahat ng ito. Nag-order ako ng ilang bagay dati para sa home office at hiking kasi akala ko magwo-wor | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,20,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x9;tool_errors,9,9,10,0,0,0,1.0,"user=Kumusta. Nanalo ako sa lottery, at gusto ko lang i-upgrade ang lahat ng item sa aking mga order—lahat papalitan sa pinakamahal na bersyon. Ang importante lang ay ang sukat, lalo na | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,33,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x9;tool_errors,9,9,6,0,0,0,1.0,"user=Kumusta! Sana okay ka lang. Medyo nababahala kasi ako ngayon dahil bigla lang binago ng kumpanya namin yung setup—balik na sa opisina, kaya hindi na ako magtatrabaho from home.   N | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,46,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x5;tool_errors,5,5,7,0,0,0,1.0,"user=Kumusta! Gusto ko sanang ibalik ang isang air purifier at isang vacuum cleaner mula sa aking kamakailang order. Medyo naiinip na ako at gusto ko lang siguraduhing mabilis ang prose | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,47,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x4;tool_errors,4,4,7,0,0,0,1.0,"user=Kumusta! Gusto ko sana i-return ang isang air purifier at isang vacuum cleaner mula sa aking kamakailang order. Gusto ko lang siguraduhin na ma-process agad ang refund, lalo na at  | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,6,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x5;tool_errors,6,6,6,0,0,0,1.0,"user=Kumusta! Gusto ko sana magpa-palit ng dalawang item: yung water bottle at yung desk lamp.    Yung water bottle, gusto ko palitan sa mas malaki. Yung desk lamp naman, gusto ko palit | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}), find_user_id_by_name_zip({""first_name"": """", ""last_name"": """", ""zip"": """"}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,91,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,2,0,0,0,1.0,"user=Kumusta po! Sana matulungan niyo ako sa isang problema ko sa mga bili ko sa inyo kamakailan. May dalawang skateboard po na binili ko, pero sobrang disappointed ako sa kalidad nito. | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,26,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,8,0,0,0,1.0,"user=Kumusta po. Nagpapahiwatig po ako dahil may problema sa aking order. Nagkamali po kasi ako at napadala sa Texas, at kailangan ko po malaman ang tracking number nito. Mahalaga po it | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,89,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,1,0,0,0,1.0,"user=Kumusta! Gusto ko lang malaman kung ano ang pinakamurang mechanical keyboard na available ngayon. Baka kasi gusto kong palitan 'yung gamit ko kung sakaling mas mura ito sa 200 buck | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,38,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x7;tool_errors,7,7,4,0,0,0,1.0,"user=Kamusta. Daiki Sanchez po. May problema kasi ako sa order ko. $950 lang ang natitirang credit sa card ko, pero higit sa $1100 ang kabuuang halaga. Kailangan ko ng tulong—pwede bang | calls=find_user_id_by_name_zip({""first_name"": ""Daiki"", ""last_name"": ""Sanchez"", ""zip"": ""12345""}), find_user_id_by_name_zip({""first_name"": ""Daiki"", ""last_name"": ""Sanchez"", ""zip"": ""12345""}), find_user_id_by_name_zip({""first_name"": ""Daiki"", ""last_nam | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,101,0,0.0,user_stop,missing_required_write,write_check_failed,0,0,3,3,0,3,1.0,"user=Kumusta. Gusto ko lang i-update yung isang order ko. May dalawang relo, diba? Gusto ko lang palitan yung address—papunta sa New York. Yung address ko doon, nasa isang order ko pa. "
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,92,0,0.0,too_many_errors,credential_or_identifier_hallucination,assistant_multi_tool_call;placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,2,0,0,0,1.0,"user=Kumusta po! Magandang araw. Bumili po kasi ako kamakailan ng dalawang skateboard sa inyong online store, pero napakasama ng kalidad—hindi po sila tumatagal at may mga depekto. Gust | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,51,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x3;tool_errors,3,3,6,0,0,0,1.0,"user=Kumusta po. Gusto ko sana i-return ang digital camera na natanggap ko. Ang order number ko po ay #W8855135, pero hindi ko po sigurado kung tama yun.    Gusto ko po makakuha ng refu | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,88,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,14,10,1,0,0,0,1.0,"user=Kumusta. Gusto ko sana ay palitan ang book shelf na order ko. Dapat 4 na talampakan ang haba, pero pareho pa rin ang materyal at kulay. | calls=calculate({""expression"": ""2 + 2""}), calculate({""expression"": ""2 + 2""}), calculate({""expression"": ""2 + 2""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,97,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,2,0,0,0,1.0,"user=Kumusta po. Gusto ko sana ay magpa-modify ng order. May dalawang kahilingan po ako, kung pwede.  Una, gusto ko po sana palitan ang Bluetooth Speaker sa order ko ng pinakamurang mod | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,54,0,0.0,too_many_errors,missing_required_write,tool_errors,2,2,12,0,0,0,1.0,"user=Kamusta. Si Amelia po ito. May problema kasi ako at kailangan kong kanselahin o ibalik ang mga order ko. Maliban lang sa mga bota—yun, gusto kong ipalit sa parehong laki at materya | calls=find_user_id_by_email({""email"": ""email@example.com""}), find_user_id_by_email({""email"": ""email@example.com""}) | error=Error: User not found"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,41,0,0.0,too_many_errors,missing_required_write,,6,0,10,0,0,0,1.0,"user=Kumusta. Nag-order ako kahapon gamit ang user ID na mei_patel_7272. May dalawang problema: una, ang 1000-piece intermediate jigsaw puzzle, baka masyadong mahirap para sa anak ko. P | calls=get_user_details({""user_id"": ""mei_patel_7272""}), find_user_id_by_email({""email"": ""mei.patel3193@example.com""}), get_order_details({""order_id"": ""#W9583042""})"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,50,0,0.0,too_many_errors,missing_required_write,,10,0,1,0,0,0,1.0,"user=Kumusta! Nagmamadali ako at kailangan kong bawiin ang pagkansela sa aking order. Dapat itong ma-rollback agad at masiguro na lahat ng item sa orihinal na order ay maihahatid nang b | calls=find_user_id_by_name_zip({""first_name"": ""Chen"", ""last_name"": ""Smith"", ""zip"": ""32278""}), get_user_details({""user_id"": ""chen_smith_8425""}), get_order_details({""order_id"": ""#W8859225""})"
2026-05-20-03-37-20_translated_retail_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,tl,openrouter/qwen/qwen3.6-35b-a3b,Qwen3-235B-A22B-Instruct-2507-FP8,108,0,0.0,too_many_errors,credential_or_identifier_hallucination,placeholder_identifier;placeholder_lookup;repeated_tool_error_x10;tool_errors,10,10,1,0,0,0,1.0,"user=Kumusta! Gusto ko sana ay i-return ang ilang item mula sa isang kamakailan kong order. May isang E-Reader doon na gusto kong ibalik, at baka iba pa. Gusto ko lang malaman kung magk | calls=find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}), find_user_id_by_email({""email"": ""user@example.com""}) | error=Error: User not found"
